inspection_ym,borough,avg_prcp,avg_snow,avg_snwd,avg_tmin,avg_tmax,avg_temp,covid_yn,boro_code,inspection_month_n,borough_monthly_cases,inspection_month
2017-3,Bronx,2.419421780773324,2.0117062788222775,0.04079460801702731,2.3185526782547003,11.506970556935084,6.912761617594892,0,2,3,5638,Mar
2017-3,Brooklyn,3.4078344419807833,2.1106183789110617,0.02463661000246366,1.3817935452081793,10.860064055186006,6.120928800197093,0,1,3,4059,Mar
2017-3,Manhattan,3.004953400069037,1.0610976872626856,2.5819813600276147,2.599482222989299,11.988660683465655,7.2940714532274775,0,1,3,5794,Mar
2017-3,Queens,3.8053463855421685,2.214984939759036,0.04894578313253012,1.787161144578313,11.221234939759036,6.5041980421686745,0,4,3,2656,Mar
2017-3,Staten Island,3.916184573002755,0.25550964187327824,5.550964187327824,1.9072314049586776,11.087534435261707,6.4973829201101925,0,5,3,1452,Mar
2017-4,Bronx,4.693193629505449,0,0,10.048365465213747,18.023134953897735,14.03575020955574,0,2,4,5965,Apr
2017-4,Brooklyn,4.1684594031922275,0,0,9.918459403192228,17.95447605829285,13.936467730742539,0,1,4,2882,Apr
2017-4,Manhattan,4.2593685831622174,0,0,9.824717659137578,17.972651437371663,13.898684548254622,0,1,4,7792,Apr
2017-4,Queens,5.795624430264358,0,0,9.97319963536919,17.565086599817683,13.769143117593437,0,4,4,3291,Apr
2017-4,Staten Island,7.801170960187354,0,0,8.780093676814989,16.859484777517565,12.819789227166277,0,5,4,427,Apr
2017-5,Bronx,3.1485436893203884,0,0,11.905472197705208,20.12769196822595,16.016582082965577,0,2,5,4532,May
2017-5,Brooklyn,3.4112756647593403,0,0,12.48337260181757,20.77381353079771,16.62859306630764,0,1,5,2971,May
2017-5,Manhattan,3.8942597041345306,0,0,11.95809836894677,19.8977241117714,15.927911240359084,0,1,5,7909,May
2017-5,Queens,4.219214501510574,0,0,12.191268882175226,20.27178247734139,16.231525679758306,0,4,5,3310,May
2017-5,Staten Island,4.51063122923588,0,0,13.41328903654485,21.561461794019934,17.487375415282393,0,5,5,301,May
2017-6,Bronx,1.956716845878136,0,0,17.772186379928314,25.8695770609319,21.82088172043011,0,2,6,6975,Jun
2017-6,Brooklyn,2.5257662337662334,0,0,18.696363636363635,26.866025974025973,22.781194805194804,0,1,6,3850,Jun
2017-6,Manhattan,2.4564676616915424,0,0,17.340400936494,25.473836698858648,21.407118817676324,0,1,6,6834,Jun
2017-6,Queens,4.390981798124655,0,0,18.68792057363486,26.721318257032543,22.704619415333703,0,4,6,3626,Jun
2017-6,Staten Island,2.3436746987951804,0,0,18.69789156626506,26.10963855421687,22.403765060240964,0,5,6,332,Jun
2017-7,Bronx,1.9635303265940902,0,0,21.267698289269052,28.884230171073096,25.075964230171074,0,2,7,6430,Jul
2017-7,Brooklyn,3.666193944039862,0,0,21.437562284400155,28.9146032962821,25.176082790341127,0,1,7,2609,Jul
2017-7,Manhattan,3.2804478764478766,0,0,21.256324324324325,28.880200772200773,25.06826254826255,0,1,7,6475,Jul
2017-7,Queens,3.8053846153846154,0,0,21.17888888888889,28.346923076923076,24.762905982905984,0,4,7,1170,Jul
2017-7,Staten Island,2.9465324384787475,0,0,20.574049217002237,28.395302013422818,24.484675615212527,0,5,7,447,Jul
2017-8,Bronx,2.427579250720461,0,0,19.599870317002882,27.451599423631123,23.525734870317002,0,2,8,6940,Aug
2017-8,Brooklyn,2.3336346516007533,0,0,19.381337099811677,27.22613935969868,23.30373822975518,0,1,8,5310,Aug
2017-8,Manhattan,3.048940359004053,0,0,19.653039953676895,27.54646207295889,23.599751013317892,0,1,8,8635,Aug
2017-8,Queens,3.380498664292075,0,0,19.53054318788958,27.428317008014247,23.479430097951912,0,4,8,1123,Aug
2017-8,Staten Island,3.2093506493506494,0,0,19.82935064935065,27.376103896103896,23.60272727272727,0,5,8,385,Aug
2017-9,Bronx,0.8291893573984751,0,0,18.09033763808931,25.985389761941807,22.037863700015556,0,2,9,6427,Sep
2017-9,Brooklyn,0.8560334920374323,0,0,18.205155146938107,26.09829256279757,22.15172385486784,0,1,9,6091,Sep
2017-9,Manhattan,0.958609362168081,0,0,17.58612099644128,25.486764303312345,21.53644264987681,0,1,9,7306,Sep
2017-9,Queens,0.9108108108108107,0,0,17.944289450741064,25.737837837837837,21.84106364428945,0,4,9,1147,Sep
2017-9,Staten Island,1.2064814814814815,0,0,18.387037037037036,25.76820987654321,22.07762345679012,0,5,9,324,Sep
2018-1,Bronx,1.7807258834765998,1.7887297039159502,23.060171919770774,-2.241585482330468,5.446189111747851,1.6023018147086916,0,2,1,5235,Jan
2018-1,Brooklyn,1.67327726132507,2.232256160543013,19.896709458462446,-2.256308100929615,5.40597609561753,1.5748339973439573,0,1,1,6777,Jan
2018-1,Manhattan,1.2767415364583332,1.6778971354166667,22.923177083333332,-2.7242838541666665,4.860286458333333,1.0680013020833334,0,1,1,6144,Jan
2018-1,Queens,0.9586580086580087,1.576839826839827,47.316017316017316,-3.6677489177489178,3.9475108225108224,0.13988095238095233,0,4,1,924,Jan
2018-1,Staten Island,3.0827868852459015,2.4836065573770494,24.75409836065574,-0.5180327868852459,7.2655737704918035,3.373770491803279,0,5,1,122,Jan
2018-10,Bronx,2.6921279730583034,0,0,12.192085876657545,19.06061881709114,15.626352346874341,0,2,10,4751,Oct
2018-10,Brooklyn,3.123773253259118,0,0,12.134304965577853,18.923319173868464,15.528812069723159,0,1,10,6827,Oct
2018-10,Manhattan,2.1311414745232,0,0,11.283034443495588,18.154910333048676,14.718972388272132,0,1,10,7026,Oct
2018-10,Queens,2.323809523809524,0,0,11.136755952380952,17.921130952380953,14.528943452380952,0,4,10,1344,Oct
2018-10,Staten Island,2.8126279863481227,0,0,10.03174061433447,17.264505119453926,13.648122866894198,0,5,10,293,Oct
2018-11,Bronx,5.9114332380563495,8.086770110249082,0.030624744793793384,4.946835443037974,10.30430788076766,7.625571661902817,0,2,11,4898,Nov
2018-11,Brooklyn,6.3230346775458965,8.107798525027459,5.217323081751138,5.1247764004393535,10.422014749725404,7.773395575082379,0,1,11,6373,Nov
2018-11,Manhattan,6.465051258154706,7.722118670394532,3.6191363777570675,4.716418142280212,9.998105001553277,7.3572615719167445,0,1,11,6438,Nov
2018-11,Queens,6.249784296807593,6.750647109577222,3.7100949094046594,6.2257118205349435,11.337877480586712,8.781794650560828,0,4,11,1159,Nov
2018-11,Staten Island,6.993103448275862,6.245210727969349,3.4482758620689653,4.854406130268199,10.281609195402298,7.568007662835249,0,5,11,261,Nov
2018-12,Bronx,3.446692836113837,0,0,0.9061040235525024,6.761472031403336,3.8337880274779192,0,2,12,5095,Dec
2018-12,Brooklyn,3.757429103251943,0,0,1.3581846052775648,7.489039745976131,4.423612175626848,0,1,12,9133,Dec
2018-12,Manhattan,4.7917287894923675,0,0,1.1770441367885456,7.217749378771743,4.197396757780145,0,1,12,8451,Dec
2018-12,Queens,3.136987818383167,0,0,0.9395348837209302,6.884163898117387,3.9118493909191585,0,4,12,903,Dec
2018-12,Staten Island,4.935632183908046,0,0,1.067816091954023,7.165517241379311,4.116666666666667,0,5,12,174,Dec
2018-2,Bronx,1.2592869269949065,0.06400679117147708,0,1.5030899830220714,10.722682512733446,6.112886247877759,0,2,2,5890,Feb
2018-2,Brooklyn,1.7628176723576177,0.5330379251922325,0,0.3785351231591295,9.361944480646422,4.870239801902776,0,1,2,7673,Feb
2018-2,Manhattan,2.6985792169172313,1.3401619031885015,0.17181562861391045,0.6616388567652404,9.476044936395176,5.068841896580208,0,1,2,6053,Feb
2018-2,Queens,2.2376774193548385,0.6038709677419355,0,1.219225806451613,9.954064516129032,5.586645161290322,0,4,2,775,Feb
2018-2,Staten Island,2.2338509316770185,0.2826086956521739,0,0.94472049689441,9.903105590062111,5.423913043478261,0,5,2,322,Feb
2018-3,Bronx,2.074880464480874,2.57599043715847,8.89344262295082,1.2818647540983608,7.95046106557377,4.616162909836065,0,2,3,5856,Mar
2018-3,Brooklyn,2.6317297441364604,3.7158848614072495,6.187366737739873,1.235181236673774,7.959141791044776,4.597161513859275,0,1,3,7504,Mar
2018-3,Manhattan,3.278245429435749,3.4399579113507825,10.402472708141524,1.2337103774825726,7.702406944627121,4.468058661054847,0,1,3,7603,Mar
2018-3,Queens,3.7974972796517954,0.07616974972796518,8.23721436343852,1.3467899891186073,8.254406964091404,4.800598476605005,0,4,3,919,Mar
2018-3,Staten Island,2.3097560975609754,1.3170731707317074,6.260162601626016,1.9833333333333334,9.046747967479675,5.515040650406505,0,5,3,246,Mar
2018-4,Bronx,2.054140127388535,0.1019108280254777,0.09463148316651501,5.393248407643312,13.218562329390355,9.305905368516834,0,2,4,5495,Apr
2018-4,Brooklyn,4.167736185383244,1.1408199643493762,1.0593328240387063,5.268729309905781,13.393939393939394,9.331334351922587,0,1,4,7854,Apr
2018-4,Manhattan,5.112544508353875,4.160503971514653,3.863325116406464,5.635332785538209,13.54506984387839,9.590201314708299,0,1,4,7302,Apr
2018-4,Queens,1.5546546546546547,3.2232232232232234,2.992992992992993,5.370770770770771,13.920720720720722,9.645745745745746,0,4,4,999,Apr
2018-4,Staten Island,2.7727941176470585,1.0294117647058822,0.9558823529411765,6.090808823529412,14.103676470588235,10.097242647058824,0,5,4,272,Apr
2018-5,Bronx,2.2942555476020043,0,0,14.915909090909091,25.462974230493916,20.189441660701505,0,2,5,5588,May
2018-5,Brooklyn,2.4694421199442123,0,0,14.958995815899582,25.531436541143655,20.24521617852162,0,1,5,7170,May
2018-5,Manhattan,2.606826735885788,0,0,15.301713173264114,25.62584036340039,20.463776768332252,0,1,5,7705,May
2018-5,Queens,2.6681243926141884,0,0,14.625072886297376,24.93022351797862,19.777648202138,0,4,5,1029,May
2018-5,Staten Island,1.8055944055944055,0,0,15.384615384615385,24.86876456876457,20.126689976689978,0,5,5,429,May
2018-6,Bronx,2.595921119163998,0,0,17.673285016012134,26.29944378897691,21.986364402494523,0,2,6,5933,Jun
2018-6,Brooklyn,2.5704888993859236,0,0,16.966521020311763,25.6471539914974,21.306837505904582,0,1,6,8468,Jun
2018-6,Manhattan,2.511359559966519,0,0,17.554250866913787,26.168037785483676,21.861144326198733,0,1,6,8363,Jun
2018-6,Queens,4.08356290174472,0,0,17.755463728191,26.345913682277317,22.05068870523416,0,4,6,1089,Jun
2018-6,Staten Island,3.182127659574468,0,0,17.588297872340426,25.860212765957446,21.724255319148938,0,5,6,470,Jun
2018-7,Bronx,4.982660770222959,0,0,21.58509305325226,29.752294085129908,25.668693569191085,0,2,7,5427,Jul
2018-7,Brooklyn,5.832740315638451,0,0,21.310616929698707,29.66296987087518,25.486793400286942,0,1,7,6970,Jul
2018-7,Manhattan,5.007045153699074,0,0,21.603529930872188,29.724547727607,25.664038829239594,0,1,7,6799,Jul
2018-7,Queens,6.714991482112436,0,0,21.254003407155025,29.481090289608176,25.3675468483816,0,4,7,1174,Jul
2018-7,Staten Island,4.990136054421769,0,0,20.928571428571427,29.193537414965988,25.06105442176871,0,5,7,294,Jul
2018-8,Bronx,5.7951693503609105,0,0,22.398611882287618,29.193337034980566,25.795974458634092,0,2,8,5403,Aug
2018-8,Brooklyn,5.243084070133373,0,0,22.729686797542335,29.598531395174586,26.16410909635846,0,1,8,6673,Aug
2018-8,Manhattan,5.631194093426097,0,0,22.602655118557433,29.328922334232573,25.965788726395004,0,1,8,7043,Aug
2018-8,Queens,6.007914262159934,0,0,22.594888705688376,29.433553173948887,26.01422093981863,0,4,8,1213,Aug
2018-8,Staten Island,5.909597523219814,0,0,22.240247678018576,29.264396284829722,25.75232198142415,0,5,8,323,Aug
2018-9,Bronx,6.356551310262052,0,0,19.64092818563713,25.518223644728945,22.579575915183035,0,2,9,4999,Sep
2018-9,Brooklyn,6.833849893649346,0,0,19.201200243087207,25.002066241264053,22.10163324217563,0,1,9,6582,Sep
2018-9,Manhattan,6.091826352382568,0,0,19.37622519925386,25.204307274885533,22.290266237069694,0,1,9,5897,Sep
2018-9,Queens,8.395023041474655,0,0,18.65585253456221,24.417603686635946,21.53672811059908,0,4,9,1085,Sep
2018-9,Staten Island,3.847553816046967,0,0,18.578864970645792,24.436594911937377,21.507729941291586,0,5,9,511,Sep
2019-1,Bronx,1.5725720164609054,0.901440329218107,1.0925925925925926,-2.545843621399177,3.9403909465020575,0.6972736625514402,0,2,1,4860,Jan
2019-1,Brooklyn,1.7277398160315374,0.8609724047306176,1.257555847568988,-2.478869908015769,3.950275952693824,0.7357030223390275,0,1,1,7610,Jan
2019-1,Manhattan,2.3488185975609754,0.9632876016260162,1.1852134146341464,-2.588554369918699,4.195439532520325,0.803442581300813,0,1,1,7872,Jan
2019-1,Queens,3.1823346303501943,1.648249027237354,2.007782101167315,-3.985291828793774,3.7678599221789884,-0.10871595330739292,0,4,1,1285,Jan
2019-1,Staten Island,0.6839805825242719,0.4854368932038835,0,-2.6553398058252426,3.749029126213592,0.5468446601941748,0,5,1,206,Jan
2019-10,Bronx,5.307294952681388,0,0,12.44169952681388,19.47890378548896,15.960301656151419,0,2,10,5072,Oct
2019-10,Brooklyn,4.325747362250879,0,0,12.580011723329426,19.855934935521688,16.217973329425558,0,1,10,6824,Oct
2019-10,Manhattan,4.143468568880963,0,0,12.90938475256353,20.055394560855998,16.482389656709763,0,1,10,4486,Oct
2019-10,Queens,3.796080508474576,0,0,12.632415254237287,19.51864406779661,16.07552966101695,0,4,10,944,Oct
2019-10,Staten Island,5.545121951219512,0,0,12.142073170731708,19.392682926829266,15.767378048780486,0,5,10,328,Oct
2019-11,Bronx,1.3277878866649337,0,0,2.889446321809202,11.314686768910839,7.102066545360021,0,2,11,3847,Nov
2019-11,Brooklyn,1.408038630876296,0,0,3.072347677886664,11.134540548217583,7.103444113052124,0,1,11,7041,Nov
2019-11,Manhattan,1.4485964027567657,0,0,2.724457892082703,10.864363758614893,6.794410825348798,0,1,11,5949,Nov
2019-11,Queens,1.5010406811731314,0,0,2.742573320719016,11.144370860927152,6.943472090823084,0,4,11,1057,Nov
2019-11,Staten Island,1.390557939914163,0,0,2.65793991416309,10.665236051502145,6.661587982832618,0,5,11,466,Nov
2019-12,Bronx,5.001093322920734,3.7087075361187036,2.6064037485357283,0.42295978133541584,5.768254588051542,3.095607184693479,0,2,12,5122,Dec
2019-12,Brooklyn,5.194933130368598,2.7401326519517233,1.122105034250299,0.4424268783298902,5.922844405784495,3.1826356420571926,0,1,12,9197,Dec
2019-12,Manhattan,6.964366601238109,3.6717499622527554,1.7756303789823342,0.2191152045900649,5.655080779103126,2.9370979918465956,0,1,12,6623,Dec
2019-12,Queens,6.869747899159663,2.8515406162464987,2.26890756302521,0.7609710550887021,6.144724556489263,3.4528478057889824,0,4,12,1071,Dec
2019-12,Staten Island,3.922814498933902,2.2494669509594885,0.8315565031982942,2.2396588486140723,7.170149253731343,4.704904051172708,0,5,12,469,Dec
2019-2,Bronx,2.422849162011173,2.3201117318435753,2.636871508379888,-0.6271135940409683,6.39147113594041,2.882178770949721,0,2,2,5370,Feb
2019-2,Brooklyn,2.792468066363236,2.1485831742769053,3.5941858757891647,0.03278520041109966,7.199955953604463,3.6163705770077814,0,1,2,6811,Feb
2019-2,Manhattan,2.9044282321004413,2.945028842891076,3.7563624024431626,-0.5181201221581271,6.357159823549372,2.9195198506956226,0,1,2,5894,Feb
2019-2,Queens,2.1978850574712645,1.5406896551724139,2.4275862068965517,0.2052413793103448,7.898344827586207,4.051793103448276,0,4,2,2175,Feb
2019-2,Staten Island,2.261674008810573,1.2026431718061674,1.1894273127753303,-0.8889867841409692,6.307488986784141,2.709251101321586,0,5,2,227,Feb
2019-3,Bronx,2.047822014051522,2.860733801717408,8.19672131147541,0.8133957845433255,8.40304449648712,4.608220140515223,0,2,3,6405,Mar
2019-3,Brooklyn,2.357850862167409,1.29222336416581,5.323741007194244,1.844729930341441,9.466689505538426,5.655709717939933,0,1,3,8757,Mar
2019-3,Manhattan,2.4282220131702728,1.5097433140706895,7.326972181158447,1.1416073108453164,8.80331944631098,4.972463378578148,0,1,3,7441,Mar
2019-3,Queens,2.2239017125837677,4.143708116157856,12.010424422933731,0.6356664184661206,8.1132539091586,4.37446016381236,0,4,3,1343,Mar
2019-3,Staten Island,2.950980392156863,4.411764705882353,6.2745098039215685,1.594607843137255,8.941666666666666,5.26813725490196,0,5,3,204,Mar
2019-4,Bronx,3.9642489100277447,0,0,8.017148896815959,16.83752146915048,12.42733518298322,0,2,4,7569,Apr
2019-4,Brooklyn,3.861612090680101,0,0,7.341221662468514,16.39904282115869,11.870132241813602,0,1,4,7940,Apr
2019-4,Manhattan,4.418330201972757,0,0,7.76358619069986,16.748085955847817,12.255836073273837,0,1,4,8516,Apr
2019-4,Queens,3.5516104294478525,0,0,7.660506134969325,16.573696319018406,12.117101226993865,0,4,4,1304,Apr
2019-4,Staten Island,3.854121863799283,0,0,7.504838709677419,16.277598566308242,11.89121863799283,0,5,4,558,Apr
2019-5,Bronx,4.121298458664175,0,0,12.00042036431574,20.511957029425503,16.256188696870623,0,2,5,6423,May
2019-5,Brooklyn,3.876085614323935,0,0,12.229327022020993,20.843753858818687,16.53654044041984,0,1,5,4859,May
2019-5,Manhattan,4.7787398259893346,0,0,12.39093460566938,20.863738422677518,16.62733651417345,0,1,5,7126,May
2019-5,Queens,4.653305785123967,0,0,12.384380165289256,21.098595041322316,16.741487603305785,0,4,5,1210,May
2019-5,Staten Island,4.267481203007518,0,0,11.30733082706767,19.396804511278194,15.352067669172932,0,5,5,532,May
2019-6,Bronx,5.06149555876885,0,0,18.083474488741995,25.781801280727123,21.93263788473456,0,2,6,4841,Jun
2019-6,Brooklyn,4.725236039924467,0,0,18.00980577286215,25.67475047207985,21.842278122471,0,1,6,7414,Jun
2019-6,Manhattan,5.179435973552827,0,0,17.754054783430036,25.04541897179868,21.39973687761436,0,1,6,7411,Jun
2019-6,Queens,6.024608294930876,0,0,17.89741935483871,25.335023041474656,21.616221198156683,0,4,6,1085,Jun
2019-6,Staten Island,5.332156862745098,0,0,17.965098039215686,25.24627450980392,21.605686274509804,0,5,6,255,Jun
2019-7,Bronx,4.474848222029489,0,0,21.64468777103209,30.105138768430184,25.874913269731138,0,2,7,4612,Jul
2019-7,Brooklyn,4.710912019327562,0,0,21.727118985303,30.273585665391586,26.000352325347293,0,1,7,4967,Jul
2019-7,Manhattan,6.238170347003154,0,0,21.715012061606977,30.337446650584525,26.02622935609575,0,1,7,5389,Jul
2019-7,Queens,8.241478599221791,0,0,21.749416342412452,30.312996108949417,26.031206225680933,0,4,7,1285,Jul
2019-7,Staten Island,7.474691358024692,0,0,21.614814814814814,30.058024691358025,25.836419753086417,0,5,7,324,Jul
2019-8,Bronx,3.678768382352941,0,0,20.641654411764705,28.25779411764706,24.449724264705882,0,2,8,5440,Aug
2019-8,Brooklyn,2.9577752180352146,0,0,20.610811255553728,28.33959190389995,24.47520157972684,0,1,8,6077,Aug
2019-8,Manhattan,2.7307114228456912,0,0,20.38244822979292,27.780828323313294,24.081638276553107,0,1,8,5988,Aug
2019-8,Queens,2.2632911392405064,0,0,20.262278481012657,27.848270042194095,24.055274261603376,0,4,8,1185,Aug
2019-8,Staten Island,1.976320939334638,0,0,20.069471624266146,27.867123287671234,23.96829745596869,0,5,8,511,Aug
2019-9,Bronx,0.7386648394675019,0,0,16.629698512137825,25.191718872357086,20.910708692247454,0,2,9,5108,Sep
2019-9,Brooklyn,0.8368258859784283,0,0,16.68665896250642,25.29128145865434,20.98897021058038,0,1,9,7788,Sep
2019-9,Manhattan,0.8252707581227436,0,0,16.916891506745202,25.152783583507507,21.034837545126354,0,1,9,5263,Sep
2019-9,Queens,0.9887211367673179,0,0,16.8759325044405,25.02868561278863,20.952309058614567,0,4,9,1126,Sep
2019-9,Staten Island,0.7687830687830688,0,0,16.743386243386244,25.48994708994709,21.116666666666667,0,5,9,189,Sep
2020-1,Bronx,0.7033846153846154,0.796923076923077,0,0.8771076923076924,7.0352,3.956153846153846,1,2,1,1625,Jan
2020-1,Brooklyn,0.5759549658222758,0.5146763168476075,0,0.8648170486529956,6.942541214314435,3.9036791314837154,1,1,1,2487,Jan
2020-1,Manhattan,0.9819245082402976,0.5396065922381712,0,1.4732589048378522,7.385007974481659,4.429133439659756,1,1,1,1881,Jan
2020-1,Queens,0.7995495495495495,0.5968468468468469,0,1.0468468468468468,6.778153153153153,3.9124999999999996,1,4,1,444,Jan
2020-1,Staten Island,0.9210526315789473,2.138157894736842,0,0.8539473684210527,7.997368421052632,4.425657894736842,1,5,1,152,Jan
2020-10,Bronx,1.255275590551181,0,0,12.081417322834646,18.23496062992126,15.158188976377954,1,2,10,635,Oct
2020-10,Brooklyn,2.545997973657548,0,0,11.502735562310031,17.81550151975684,14.659118541033436,1,1,10,987,Oct
2020-10,Manhattan,3.8925315227934045,0,0,11.966634335596508,18.142580019398643,15.054607177497576,1,1,10,1031,Oct
2020-10,Queens,3.176086956521739,0,0,11.815942028985507,17.597826086956523,14.706884057971015,1,4,10,138,Oct
2020-10,Staten Island,5.4,0,0,11.397142857142857,17.928571428571427,14.662857142857142,1,5,10,105,Oct
2020-11,Bronx,2.3049999999999997,0,0,8.158837209302325,15.817093023255813,11.987965116279069,1,2,11,860,Nov
2020-11,Brooklyn,1.698478783026421,0,0,8.265012009607686,16.00400320256205,12.134507606084867,1,1,11,1249,Nov
2020-11,Manhattan,2.109083119108826,0,0,6.9245929734361615,14.941816623821765,10.933204798628964,1,1,11,1167,Nov
2020-11,Queens,2.2197044334975367,0,0,7.715270935960591,15.609852216748768,11.66256157635468,1,4,11,203,Nov
2020-11,Staten Island,2.3367924528301884,0,0,6.716981132075472,13.943396226415095,10.330188679245284,1,5,11,106,Nov
2020-12,Bronx,2.2776173285198555,10.324909747292418,6.185318892900121,1.9300842358604091,8.42647412755716,5.178279181708785,1,2,12,831,Dec
2020-12,Brooklyn,2.6278318810866224,10.40235776524859,9.579702716555612,1.5941055868785239,8.03388006150692,4.813992824192722,1,1,12,1951,Dec
2020-12,Manhattan,2.9153103448275863,14.337931034482759,14.296551724137931,1.5182068965517241,7.835034482758621,4.676620689655173,1,1,12,1450,Dec
2020-12,Queens,2.434035087719298,11,11.543859649122806,2.0926315789473686,8.919649122807018,5.506140350877193,1,4,12,285,Dec
2020-12,Staten Island,2.258904109589041,8.287671232876713,6.894977168949771,1.819178082191781,8.446575342465753,5.132876712328767,1,5,12,219,Dec
2020-2,Bronx,2.8886047172492186,0,0,1.7770389315146347,8.744501278772379,5.260770105143507,1,2,2,3519,Feb
2020-2,Brooklyn,3.0622400631745195,0,0,1.7729139247170307,8.674164253750988,5.223539089234009,1,1,2,7598,Feb
2020-2,Manhattan,3.8748625534514356,0,0,1.33811850946854,8.055375687232743,4.696747098350642,1,1,2,3274,Feb
2020-2,Queens,2.7201379310344826,0,0,1.5217931034482757,8.588413793103449,5.0551034482758626,1,4,2,725,Feb
2020-2,Staten Island,3.043617021276596,0,0,1.627659574468085,8.890780141843972,5.259219858156029,1,5,2,282,Feb
2020-3,Bronx,2.2,0,0,6.7384944920440635,14.48359853121175,10.611046511627908,1,2,3,1634,Mar
2020-3,Brooklyn,2.3634889753566797,0,0,6.3549935149156935,13.910138348465196,10.132565931690445,1,1,3,4626,Mar
2020-3,Manhattan,1.8142550911039657,0,0,5.932833154698106,13.4319042515184,9.682368703108253,1,1,3,2799,Mar
2020-3,Queens,1.94508276533593,0,0,6.975851996105161,14.0634858812074,10.519668938656281,1,4,3,1027,Mar
2020-3,Staten Island,2.148031496062992,0,0,4.90236220472441,13.55984251968504,9.231102362204725,1,5,3,254,Mar
2020-4,Bronx,0,0,0,3.3,10,6.65,1,2,4,1,Apr
2020-4,Manhattan,2.6999999999999997,0,0,6.1,13.600000000000001,9.850000000000001,1,1,4,2,Apr
2020-5,Bronx,0.3566125290023202,0,0,12.50429234338747,22.77308584686775,17.63868909512761,1,2,5,862,May
2020-5,Brooklyn,0.38114186851211074,0,0,12.70242214532872,23.31401384083045,18.008217993079587,1,1,5,578,May
2020-5,Manhattan,0.2977542932628798,0,0,11.156274768824305,21.528533685601058,16.342404227212683,1,1,5,757,May
2020-5,Queens,0.4375,0,0,13.95,23.9125,18.93125,1,4,5,16,May
2020-5,Staten Island,0.2,0,0,10.125,20.95,15.5375,1,5,5,4,May
2020-6,Bronx,1.9012768427161926,0,0,18.55623911781776,27.575856065002903,23.06604759141033,1,2,6,1723,Jun
2020-6,Brooklyn,0.951969504447268,0,0,18.831448538754767,27.638627700127063,23.235038119440915,1,1,6,1574,Jun
2020-6,Manhattan,1.4783001808318263,0,0,19.201567209162146,28.05304400241109,23.627305605786617,1,1,6,1659,Jun
2020-6,Queens,1.6717948717948719,0,0,18.734615384615385,27.91923076923077,23.326923076923077,1,4,6,78,Jun
2020-6,Staten Island,4.3999999999999995,0,0,19.768493150684932,27.28013698630137,23.524315068493152,1,5,6,146,Jun
2020-7,Bronx,7.114790174002047,0,0,22.840992835209825,30.673285568065506,26.757139201637663,1,2,7,1954,Jul
2020-7,Brooklyn,7.258055443953395,0,0,22.794937725994377,30.314142225793493,26.554539975893935,1,1,7,2489,Jul
2020-7,Manhattan,5.857133838383838,0,0,22.928472222222222,30.721338383838383,26.824905303030302,1,1,7,1584,Jul
2020-7,Queens,4.160975609756098,0,0,22.73693379790941,30.488850174216026,26.612891986062717,1,4,7,287,Jul
2020-7,Staten Island,12,0,0,23.817543859649124,31.859649122807017,27.83859649122807,1,5,7,57,Jul
2020-8,Bronx,5.347501032631144,0,0,20.96303180503924,28.95551425030979,24.959273027674513,1,2,8,2421,Aug
2020-8,Brooklyn,7.493284789644013,0,0,20.72026699029126,29.06395631067961,24.892111650485436,1,1,8,2472,Aug
2020-8,Manhattan,5.872413793103449,0,0,20.46473354231975,28.85485893416928,24.659796238244514,1,1,8,1276,Aug
2020-8,Queens,6.873529411764706,0,0,21.019411764705882,29.49970588235294,25.25955882352941,1,4,8,340,Aug
2020-8,Staten Island,5.105882352941176,0,0,21.29579831932773,29.263865546218486,25.279831932773106,1,5,8,119,Aug
2020-9,Bronx,2.78356940509915,0,0,16.5949716713881,24.343484419263454,20.469228045325778,1,2,9,1412,Sep
2020-9,Brooklyn,2.8537463126843656,0,0,16.23230088495575,23.93787610619469,20.08508849557522,1,1,9,3390,Sep
2020-9,Manhattan,2.9234248788368338,0,0,16.03529886914378,23.745234248788368,19.890266558966076,1,1,9,2476,Sep
2020-9,Queens,3.957920792079208,0,0,16.312376237623763,23.86980198019802,20.091089108910893,1,4,9,404,Sep
2020-9,Staten Island,1.613793103448276,0,0,14.385517241379311,23.344827586206897,18.865172413793104,1,5,9,145,Sep
2021-1,Bronx,1.0113128491620111,0.1340782122905028,0,-0.4872905027932962,4.783379888268156,2.1480446927374297,1,2,1,716,Jan
2021-1,Brooklyn,0.9554678692220969,0.43799323562570464,0,-0.5428410372040586,4.8228297632469,2.1399943630214207,1,1,1,1774,Jan
2021-1,Manhattan,0.5721980886185924,0.2554300608166811,0,-0.5366637706342311,4.9337966985230235,2.1985664639443963,1,1,1,1151,Jan
2021-1,Queens,0.9505016722408026,0.2608695652173913,0,-0.7581939799331104,4.2842809364548495,1.7630434782608695,1,4,1,299,Jan
2021-1,Staten Island,0.5508771929824561,0.21052631578947367,0,-0.9175438596491229,4.28187134502924,1.6821637426900584,1,5,1,171,Jan
2021-10,Bronx,1.517103448275862,0,0,13.578482758620689,20.252137931034483,16.915310344827585,1,2,10,725,Oct
2021-10,Brooklyn,2.3125,0,0,13.004396551724138,19.985948275862068,16.495172413793103,1,1,10,1160,Oct
2021-10,Manhattan,1.3450871080139373,0,0,13.645226480836238,20.20313588850174,16.92418118466899,1,1,10,1435,Oct
