result,borough,inspection_month,inspection_year,inspection_daytime,covid_yn,prcp,snow,snwd,tmin,tmax,inspection_result,avg_temp,feeling,prcp_yn,snow_yn,snwd_yn
Rat Activity,Brooklyn,May,2021,Morning,1,7.9,0,0,11.1,16.7,1,13.899999999999999,Cool,1,0,0
Passed,Brooklyn,May,2021,Morning,1,7.9,0,0,11.1,16.7,0,13.899999999999999,Cool,1,0,0
Passed,Bronx,May,2021,Afternoon,1,7.9,0,0,11.1,16.7,0,13.899999999999999,Cool,1,0,0
Passed,Queens,May,2021,Morning,1,7.9,0,0,11.1,16.7,0,13.899999999999999,Cool,1,0,0
Rat Activity,Manhattan,May,2021,Afternoon,1,7.9,0,0,11.1,16.7,1,13.899999999999999,Cool,1,0,0
Rat Activity,Bronx,May,2021,Afternoon,1,7.9,0,0,11.1,16.7,1,13.899999999999999,Cool,1,0,0
Passed,Staten Island,May,2021,Morning,1,7.9,0,0,11.1,16.7,0,13.899999999999999,Cool,1,0,0
Rat Activity,Staten Island,May,2021,Morning,1,7.9,0,0,11.1,16.7,1,13.899999999999999,Cool,1,0,0
Passed,Manhattan,May,2021,Morning,1,7.9,0,0,11.1,16.7,0,13.899999999999999,Cool,1,0,0
Passed,Manhattan,May,2021,Afternoon,1,7.9,0,0,11.1,16.7,0,13.899999999999999,Cool,1,0,0
Rat Activity,Queens,May,2021,Morning,1,7.9,0,0,11.1,16.7,1,13.899999999999999,Cool,1,0,0
Passed,Brooklyn,May,2021,Morning,1,0,0,0,10,18.9,0,14.45,Cool,0,0,0
Passed,Brooklyn,May,2021,Afternoon,1,0,0,0,10,18.9,0,14.45,Cool,0,0,0
Rat Activity,Brooklyn,May,2021,Afternoon,1,0,0,0,10,18.9,1,14.45,Cool,0,0,0
Passed,Bronx,May,2021,Morning,1,0,0,0,10,18.9,0,14.45,Cool,0,0,0
Passed,Bronx,May,2021,Afternoon,1,0,0,0,10,18.9,0,14.45,Cool,0,0,0
Rat Activity,Brooklyn,May,2021,Morning,1,0,0,0,10,18.9,1,14.45,Cool,0,0,0
Passed,Manhattan,May,2021,Afternoon,1,0,0,0,10,18.9,0,14.45,Cool,0,0,0
Rat Activity,Manhattan,May,2021,Afternoon,1,0,0,0,10,18.9,1,14.45,Cool,0,0,0
Passed,Queens,May,2021,Morning,1,0,0,0,10,18.9,0,14.45,Cool,0,0,0
Rat Activity,Bronx,May,2021,Afternoon,1,0,0,0,10,18.9,1,14.45,Cool,0,0,0
Rat Activity,Manhattan,May,2021,Morning,1,0,0,0,10,18.9,1,14.45,Cool,0,0,0
Passed,Manhattan,May,2021,Morning,1,0,0,0,10,18.9,0,14.45,Cool,0,0,0
Rat Activity,Bronx,May,2021,Morning,1,0,0,0,10,18.9,1,14.45,Cool,0,0,0
Rat Activity,Queens,May,2021,Morning,1,0,0,0,10,18.9,1,14.45,Cool,0,0,0
Rat Activity,Staten Island,May,2021,Afternoon,1,0,0,0,10,18.9,1,14.45,Cool,0,0,0
Passed,Staten Island,May,2021,Morning,1,0,0,0,10,18.9,0,14.45,Cool,0,0,0
Rat Activity,Brooklyn,May,2021,Morning,1,0,0,0,9.4,18.9,1,14.149999999999999,Cool,0,0,0
Passed,Bronx,May,2021,Afternoon,1,0,0,0,9.4,18.9,0,14.149999999999999,Cool,0,0,0
Passed,Brooklyn,May,2021,Afternoon,1,0,0,0,9.4,18.9,0,14.149999999999999,Cool,0,0,0
Rat Activity,Manhattan,May,2021,Afternoon,1,0,0,0,9.4,18.9,1,14.149999999999999,Cool,0,0,0
Passed,Bronx,May,2021,Morning,1,0,0,0,9.4,18.9,0,14.149999999999999,Cool,0,0,0
Rat Activity,Manhattan,May,2021,Morning,1,0,0,0,9.4,18.9,1,14.149999999999999,Cool,0,0,0
Passed,Brooklyn,May,2021,Morning,1,0,0,0,9.4,18.9,0,14.149999999999999,Cool,0,0,0
Passed,Staten Island,May,2021,Morning,1,0,0,0,9.4,18.9,0,14.149999999999999,Cool,0,0,0
Passed,Manhattan,May,2021,Morning,1,0,0,0,9.4,18.9,0,14.149999999999999,Cool,0,0,0
Rat Activity,Bronx,May,2021,Afternoon,1,0,0,0,9.4,18.9,1,14.149999999999999,Cool,0,0,0
Rat Activity,Brooklyn,May,2021,Afternoon,1,0,0,0,9.4,18.9,1,14.149999999999999,Cool,0,0,0
Rat Activity,Queens,May,2021,Morning,1,0,0,0,9.4,18.9,1,14.149999999999999,Cool,0,0,0
Passed,Manhattan,May,2021,Afternoon,1,0,0,0,9.4,18.9,0,14.149999999999999,Cool,0,0,0
Passed,Queens,May,2021,Morning,1,0,0,0,9.4,18.9,0,14.149999999999999,Cool,0,0,0
Rat Activity,Bronx,May,2021,Morning,1,0,0,0,9.4,18.9,1,14.149999999999999,Cool,0,0,0
Rat Activity,Staten Island,May,2021,Morning,1,0,0,0,9.4,18.9,1,14.149999999999999,Cool,0,0,0
Rat Activity,Queens,May,2021,Afternoon,1,0,0,0,9.4,18.9,1,14.149999999999999,Cool,0,0,0
Passed,Brooklyn,May,2021,Morning,1,1.3,0,0,8.9,12.8,0,10.850000000000001,Cool,1,0,0
Passed,Bronx,May,2021,Morning,1,1.3,0,0,8.9,12.8,0,10.850000000000001,Cool,1,0,0
Rat Activity,Brooklyn,May,2021,Morning,1,1.3,0,0,8.9,12.8,1,10.850000000000001,Cool,1,0,0
Rat Activity,Brooklyn,May,2021,Afternoon,1,1.3,0,0,8.9,12.8,1,10.850000000000001,Cool,1,0,0
Passed,Brooklyn,May,2021,Afternoon,1,1.3,0,0,8.9,12.8,0,10.850000000000001,Cool,1,0,0
Passed,Bronx,May,2021,Afternoon,1,1.3,0,0,8.9,12.8,0,10.850000000000001,Cool,1,0,0
Rat Activity,Bronx,May,2021,Morning,1,1.3,0,0,8.9,12.8,1,10.850000000000001,Cool,1,0,0
Passed,Brooklyn,May,2021,Morning,1,11.9,0,0,7.8,18.3,0,13.05,Cool,1,0,0
Passed,Bronx,May,2021,Morning,1,11.9,0,0,7.8,18.3,0,13.05,Cool,1,0,0
Rat Activity,Brooklyn,May,2021,Morning,1,11.9,0,0,7.8,18.3,1,13.05,Cool,1,0,0
Rat Activity,Brooklyn,May,2021,Afternoon,1,11.9,0,0,7.8,18.3,1,13.05,Cool,1,0,0
Rat Activity,Bronx,May,2021,Morning,1,11.9,0,0,7.8,18.3,1,13.05,Cool,1,0,0
Passed,Brooklyn,May,2021,Afternoon,1,11.9,0,0,7.8,18.3,0,13.05,Cool,1,0,0
Rat Activity,Brooklyn,Nov,2021,Morning,1,0,0,0,10,14.4,1,12.2,Cool,0,0,0
Passed,Manhattan,Nov,2021,Afternoon,1,0,0,0,10,14.4,0,12.2,Cool,0,0,0
Rat Activity,Manhattan,Nov,2021,Afternoon,1,0,0,0,10,14.4,1,12.2,Cool,0,0,0
Passed,Bronx,Nov,2021,Morning,1,0,0,0,10,14.4,0,12.2,Cool,0,0,0
Rat Activity,Brooklyn,Nov,2021,Afternoon,1,0,0,0,10,14.4,1,12.2,Cool,0,0,0
Rat Activity,Bronx,Nov,2021,Afternoon,1,0,0,0,10,14.4,1,12.2,Cool,0,0,0
Rat Activity,Queens,Nov,2021,Morning,1,0,0,0,10,14.4,1,12.2,Cool,0,0,0
Passed,Queens,Nov,2021,Morning,1,0,0,0,10,14.4,0,12.2,Cool,0,0,0
Rat Activity,Manhattan,Nov,2021,Morning,1,0,0,0,10,14.4,1,12.2,Cool,0,0,0
Passed,Queens,Nov,2021,Afternoon,1,0,0,0,10,14.4,0,12.2,Cool,0,0,0
Passed,Bronx,Nov,2021,Afternoon,1,0,0,0,10,14.4,0,12.2,Cool,0,0,0
Passed,Manhattan,Nov,2021,Morning,1,0,0,0,10,14.4,0,12.2,Cool,0,0,0
Rat Activity,Bronx,Nov,2021,Morning,1,0,0,0,10,14.4,1,12.2,Cool,0,0,0
Passed,Brooklyn,Nov,2021,Morning,1,0,0,0,10,14.4,0,12.2,Cool,0,0,0
Rat Activity,Queens,Nov,2021,Afternoon,1,0,0,0,10,14.4,1,12.2,Cool,0,0,0
Passed,Brooklyn,Nov,2021,Afternoon,1,0,0,0,10,14.4,0,12.2,Cool,0,0,0
Passed,Brooklyn,Nov,2021,Morning,1,0,0,0,9.4,17.8,0,13.600000000000001,Cool,0,0,0
Rat Activity,Brooklyn,Nov,2021,Morning,1,0,0,0,9.4,17.8,1,13.600000000000001,Cool,0,0,0
Rat Activity,Manhattan,Nov,2021,Morning,1,0,0,0,9.4,17.8,1,13.600000000000001,Cool,0,0,0
Passed,Brooklyn,Nov,2021,Afternoon,1,0,0,0,9.4,17.8,0,13.600000000000001,Cool,0,0,0
Rat Activity,Brooklyn,Nov,2021,Afternoon,1,0,0,0,9.4,17.8,1,13.600000000000001,Cool,0,0,0
Rat Activity,Bronx,Nov,2021,Morning,1,0,0,0,9.4,17.8,1,13.600000000000001,Cool,0,0,0
Passed,Manhattan,Nov,2021,Morning,1,0,0,0,9.4,17.8,0,13.600000000000001,Cool,0,0,0
Passed,Bronx,Nov,2021,Morning,1,0,0,0,9.4,17.8,0,13.600000000000001,Cool,0,0,0
Passed,Queens,Nov,2021,Morning,1,0,0,0,9.4,17.8,0,13.600000000000001,Cool,0,0,0
Rat Activity,Bronx,Nov,2021,Afternoon,1,0,0,0,9.4,17.8,1,13.600000000000001,Cool,0,0,0
Rat Activity,Manhattan,Nov,2021,Afternoon,1,0,0,0,9.4,17.8,1,13.600000000000001,Cool,0,0,0
Passed,Queens,Nov,2021,Afternoon,1,0,0,0,9.4,17.8,0,13.600000000000001,Cool,0,0,0
Passed,Bronx,Nov,2021,Afternoon,1,0,0,0,9.4,17.8,0,13.600000000000001,Cool,0,0,0
Passed,Manhattan,Nov,2021,Afternoon,1,0,0,0,9.4,17.8,0,13.600000000000001,Cool,0,0,0
Passed,Staten Island,Nov,2021,Afternoon,1,0,0,0,9.4,17.8,0,13.600000000000001,Cool,0,0,0
Rat Activity,Queens,Nov,2021,Morning,1,0,0,0,9.4,17.8,1,13.600000000000001,Cool,0,0,0
Rat Activity,Staten Island,Nov,2021,Morning,1,0,0,0,9.4,17.8,1,13.600000000000001,Cool,0,0,0
Rat Activity,Staten Island,Nov,2021,Afternoon,1,0,0,0,9.4,17.8,1,13.600000000000001,Cool,0,0,0
Passed,Staten Island,Nov,2021,Morning,1,0,0,0,9.4,17.8,0,13.600000000000001,Cool,0,0,0
Passed,Manhattan,Nov,2021,Morning,1,12.2,0,0,10.6,18.3,0,14.45,Cool,1,0,0
Rat Activity,Bronx,Nov,2021,Afternoon,1,12.2,0,0,10.6,18.3,1,14.45,Cool,1,0,0
Passed,Bronx,Nov,2021,Morning,1,12.2,0,0,10.6,18.3,0,14.45,Cool,1,0,0
Rat Activity,Manhattan,Nov,2021,Morning,1,12.2,0,0,10.6,18.3,1,14.45,Cool,1,0,0
Passed,Manhattan,Nov,2021,Afternoon,1,12.2,0,0,10.6,18.3,0,14.45,Cool,1,0,0
Rat Activity,Queens,Nov,2021,Afternoon,1,12.2,0,0,10.6,18.3,1,14.45,Cool,1,0,0
Passed,Brooklyn,Nov,2021,Morning,1,12.2,0,0,10.6,18.3,0,14.45,Cool,1,0,0
Rat Activity,Bronx,Nov,2021,Morning,1,12.2,0,0,10.6,18.3,1,14.45,Cool,1,0,0
Rat Activity,Manhattan,Nov,2021,Afternoon,1,12.2,0,0,10.6,18.3,1,14.45,Cool,1,0,0
Rat Activity,Brooklyn,Nov,2021,Afternoon,1,12.2,0,0,10.6,18.3,1,14.45,Cool,1,0,0
Rat Activity,Brooklyn,Nov,2021,Morning,1,12.2,0,0,10.6,18.3,1,14.45,Cool,1,0,0
Passed,Staten Island,Nov,2021,Afternoon,1,12.2,0,0,10.6,18.3,0,14.45,Cool,1,0,0
Passed,Bronx,Nov,2021,Afternoon,1,12.2,0,0,10.6,18.3,0,14.45,Cool,1,0,0
Passed,Brooklyn,Nov,2021,Afternoon,1,12.2,0,0,10.6,18.3,0,14.45,Cool,1,0,0
Passed,Queens,Nov,2021,Morning,1,12.2,0,0,10.6,18.3,0,14.45,Cool,1,0,0
Passed,Brooklyn,Nov,2021,Night,1,12.2,0,0,10.6,18.3,0,14.45,Cool,1,0,0
Passed,Staten Island,Nov,2021,Morning,1,12.2,0,0,10.6,18.3,0,14.45,Cool,1,0,0
Passed,Queens,Nov,2021,Afternoon,1,12.2,0,0,10.6,18.3,0,14.45,Cool,1,0,0
Rat Activity,Queens,Nov,2021,Morning,1,12.2,0,0,10.6,18.3,1,14.45,Cool,1,0,0
Rat Activity,Manhattan,Nov,2021,Morning,1,0,0,0,3.9,8.3,1,6.1000000000000005,Cold,0,0,0
Passed,Brooklyn,Nov,2021,Morning,1,0,0,0,3.9,8.3,0,6.1000000000000005,Cold,0,0,0
Rat Activity,Manhattan,Nov,2021,Afternoon,1,0,0,0,3.9,8.3,1,6.1000000000000005,Cold,0,0,0
Rat Activity,Brooklyn,Nov,2021,Morning,1,0,0,0,3.9,8.3,1,6.1000000000000005,Cold,0,0,0
Passed,Manhattan,Nov,2021,Morning,1,0,0,0,3.9,8.3,0,6.1000000000000005,Cold,0,0,0
Passed,Bronx,Nov,2021,Morning,1,0,0,0,3.9,8.3,0,6.1000000000000005,Cold,0,0,0
Rat Activity,Queens,Nov,2021,Afternoon,1,0,0,0,3.9,8.3,1,6.1000000000000005,Cold,0,0,0
Rat Activity,Brooklyn,Nov,2021,Afternoon,1,0,0,0,3.9,8.3,1,6.1000000000000005,Cold,0,0,0
Passed,Brooklyn,Nov,2021,Afternoon,1,0,0,0,3.9,8.3,0,6.1000000000000005,Cold,0,0,0
Passed,Manhattan,Nov,2021,Afternoon,1,0,0,0,3.9,8.3,0,6.1000000000000005,Cold,0,0,0
Rat Activity,Bronx,Nov,2021,Morning,1,0,0,0,3.9,8.3,1,6.1000000000000005,Cold,0,0,0
Passed,Bronx,Nov,2021,Afternoon,1,0,0,0,3.9,8.3,0,6.1000000000000005,Cold,0,0,0
Rat Activity,Queens,Nov,2021,Morning,1,0,0,0,3.9,8.3,1,6.1000000000000005,Cold,0,0,0
Rat Activity,Bronx,Nov,2021,Afternoon,1,0,0,0,3.9,8.3,1,6.1000000000000005,Cold,0,0,0
Passed,Queens,Nov,2021,Morning,1,0,0,0,3.9,8.3,0,6.1000000000000005,Cold,0,0,0
Passed,Queens,Nov,2021,Afternoon,1,0,0,0,3.9,8.3,0,6.1000000000000005,Cold,0,0,0
Rat Activity,Staten Island,Nov,2021,Morning,1,0,0,0,3.9,8.3,1,6.1000000000000005,Cold,0,0,0
Passed,Staten Island,Nov,2021,Morning,1,0,0,0,3.9,8.3,0,6.1000000000000005,Cold,0,0,0
Passed,Staten Island,Nov,2021,Afternoon,1,0,0,0,3.9,8.3,0,6.1000000000000005,Cold,0,0,0
Rat Activity,Manhattan,Nov,2021,Night,1,0,0,0,3.9,8.3,1,6.1000000000000005,Cold,0,0,0
Passed,Manhattan,Nov,2021,Afternoon,1,0,0,0,2.2,9.4,0,5.800000000000001,Cold,0,0,0
Passed,Bronx,Nov,2021,Afternoon,1,0,0,0,2.2,9.4,0,5.800000000000001,Cold,0,0,0
Rat Activity,Bronx,Nov,2021,Afternoon,1,0,0,0,2.2,9.4,1,5.800000000000001,Cold,0,0,0
Rat Activity,Manhattan,Nov,2021,Morning,1,0,0,0,2.2,9.4,1,5.800000000000001,Cold,0,0,0
Passed,Queens,Nov,2021,Morning,1,0,0,0,2.2,9.4,0,5.800000000000001,Cold,0,0,0
Rat Activity,Bronx,Nov,2021,Morning,1,0,0,0,2.2,9.4,1,5.800000000000001,Cold,0,0,0
Rat Activity,Brooklyn,Nov,2021,Afternoon,1,0,0,0,2.2,9.4,1,5.800000000000001,Cold,0,0,0
Rat Activity,Manhattan,Nov,2021,Afternoon,1,0,0,0,2.2,9.4,1,5.800000000000001,Cold,0,0,0
Rat Activity,Brooklyn,Nov,2021,Morning,1,0,0,0,2.2,9.4,1,5.800000000000001,Cold,0,0,0
Passed,Manhattan,Nov,2021,Morning,1,0,0,0,2.2,9.4,0,5.800000000000001,Cold,0,0,0
Passed,Queens,Nov,2021,Afternoon,1,0,0,0,2.2,9.4,0,5.800000000000001,Cold,0,0,0
Rat Activity,Queens,Nov,2021,Afternoon,1,0,0,0,2.2,9.4,1,5.800000000000001,Cold,0,0,0
Rat Activity,Queens,Nov,2021,Morning,1,0,0,0,2.2,9.4,1,5.800000000000001,Cold,0,0,0
Passed,Brooklyn,Nov,2021,Morning,1,0,0,0,2.2,9.4,0,5.800000000000001,Cold,0,0,0
Passed,Staten Island,Nov,2021,Morning,1,0,0,0,2.2,9.4,0,5.800000000000001,Cold,0,0,0
Passed,Bronx,Nov,2021,Morning,1,0,0,0,2.2,9.4,0,5.800000000000001,Cold,0,0,0
Passed,Brooklyn,Nov,2021,Afternoon,1,0,0,0,2.2,9.4,0,5.800000000000001,Cold,0,0,0
Rat Activity,Staten Island,Nov,2021,Afternoon,1,0,0,0,2.2,9.4,1,5.800000000000001,Cold,0,0,0
Passed,Staten Island,Nov,2021,Afternoon,1,0,0,0,2.2,9.4,0,5.800000000000001,Cold,0,0,0
Passed,Manhattan,Nov,2021,Night,1,0,0,0,2.2,9.4,0,5.800000000000001,Cold,0,0,0
Rat Activity,Queens,Nov,2021,Night,1,0,0,0,2.2,9.4,1,5.800000000000001,Cold,0,0,0
Rat Activity,Brooklyn,Nov,2021,Morning,1,0,0,0,3.3,13.9,1,8.6,Cold,0,0,0
Passed,Bronx,Nov,2021,Afternoon,1,0,0,0,3.3,13.9,0,8.6,Cold,0,0,0
Passed,Queens,Nov,2021,Afternoon,1,0,0,0,3.3,13.9,0,8.6,Cold,0,0,0
Rat Activity,Manhattan,Nov,2021,Morning,1,0,0,0,3.3,13.9,1,8.6,Cold,0,0,0
Rat Activity,Queens,Nov,2021,Afternoon,1,0,0,0,3.3,13.9,1,8.6,Cold,0,0,0
Passed,Brooklyn,Nov,2021,Morning,1,0,0,0,3.3,13.9,0,8.6,Cold,0,0,0
Passed,Bronx,Nov,2021,Morning,1,0,0,0,3.3,13.9,0,8.6,Cold,0,0,0
Rat Activity,Bronx,Nov,2021,Morning,1,0,0,0,3.3,13.9,1,8.6,Cold,0,0,0
Passed,Brooklyn,Nov,2021,Afternoon,1,0,0,0,3.3,13.9,0,8.6,Cold,0,0,0
Passed,Manhattan,Nov,2021,Afternoon,1,0,0,0,3.3,13.9,0,8.6,Cold,0,0,0
Rat Activity,Bronx,Nov,2021,Afternoon,1,0,0,0,3.3,13.9,1,8.6,Cold,0,0,0
Passed,Manhattan,Nov,2021,Morning,1,0,0,0,3.3,13.9,0,8.6,Cold,0,0,0
Passed,Staten Island,Nov,2021,Afternoon,1,0,0,0,3.3,13.9,0,8.6,Cold,0,0,0
Rat Activity,Brooklyn,Nov,2021,Afternoon,1,0,0,0,3.3,13.9,1,8.6,Cold,0,0,0
Rat Activity,Manhattan,Nov,2021,Afternoon,1,0,0,0,3.3,13.9,1,8.6,Cold,0,0,0
Rat Activity,Staten Island,Nov,2021,Afternoon,1,0,0,0,3.3,13.9,1,8.6,Cold,0,0,0
Passed,Staten Island,Nov,2021,Morning,1,0,0,0,3.3,13.9,0,8.6,Cold,0,0,0
Passed,Queens,Nov,2021,Morning,1,0,0,0,3.3,13.9,0,8.6,Cold,0,0,0
Rat Activity,Queens,Nov,2021,Morning,1,0,0,0,3.3,13.9,1,8.6,Cold,0,0,0
Rat Activity,Brooklyn,Nov,2021,Afternoon,1,2.3,0,0,7.8,20.6,1,14.200000000000001,Cool,1,0,0
Rat Activity,Queens,Nov,2021,Morning,1,2.3,0,0,7.8,20.6,1,14.200000000000001,Cool,1,0,0
Passed,Brooklyn,Nov,2021,Afternoon,1,2.3,0,0,7.8,20.6,0,14.200000000000001,Cool,1,0,0
Rat Activity,Bronx,Nov,2021,Afternoon,1,2.3,0,0,7.8,20.6,1,14.200000000000001,Cool,1,0,0
Rat Activity,Manhattan,Nov,2021,Morning,1,2.3,0,0,7.8,20.6,1,14.200000000000001,Cool,1,0,0
Rat Activity,Brooklyn,Nov,2021,Morning,1,2.3,0,0,7.8,20.6,1,14.200000000000001,Cool,1,0,0
Passed,Bronx,Nov,2021,Morning,1,2.3,0,0,7.8,20.6,0,14.200000000000001,Cool,1,0,0
Passed,Staten Island,Nov,2021,Afternoon,1,2.3,0,0,7.8,20.6,0,14.200000000000001,Cool,1,0,0
Passed,Brooklyn,Nov,2021,Morning,1,2.3,0,0,7.8,20.6,0,14.200000000000001,Cool,1,0,0
Rat Activity,Bronx,Nov,2021,Morning,1,2.3,0,0,7.8,20.6,1,14.200000000000001,Cool,1,0,0
Rat Activity,Manhattan,Nov,2021,Afternoon,1,2.3,0,0,7.8,20.6,1,14.200000000000001,Cool,1,0,0
Passed,Bronx,Nov,2021,Afternoon,1,2.3,0,0,7.8,20.6,0,14.200000000000001,Cool,1,0,0
Passed,Queens,Nov,2021,Afternoon,1,2.3,0,0,7.8,20.6,0,14.200000000000001,Cool,1,0,0
Passed,Manhattan,Nov,2021,Morning,1,2.3,0,0,7.8,20.6,0,14.200000000000001,Cool,1,0,0
Passed,Manhattan,Nov,2021,Afternoon,1,2.3,0,0,7.8,20.6,0,14.200000000000001,Cool,1,0,0
Passed,Staten Island,Nov,2021,Morning,1,2.3,0,0,7.8,20.6,0,14.200000000000001,Cool,1,0,0
Rat Activity,Queens,Nov,2021,Afternoon,1,2.3,0,0,7.8,20.6,1,14.200000000000001,Cool,1,0,0
Passed,Queens,Nov,2021,Morning,1,2.3,0,0,7.8,20.6,0,14.200000000000001,Cool,1,0,0
Passed,Brooklyn,Nov,2021,Morning,1,0.3,0,0,3.9,8.9,0,6.4,Cold,1,0,0
Rat Activity,Brooklyn,Nov,2021,Morning,1,0.3,0,0,3.9,8.9,1,6.4,Cold,1,0,0
Rat Activity,Bronx,Nov,2021,Afternoon,1,0.3,0,0,3.9,8.9,1,6.4,Cold,1,0,0
Rat Activity,Manhattan,Nov,2021,Morning,1,0.3,0,0,3.9,8.9,1,6.4,Cold,1,0,0
Rat Activity,Queens,Nov,2021,Afternoon,1,0.3,0,0,3.9,8.9,1,6.4,Cold,1,0,0
Rat Activity,Bronx,Nov,2021,Morning,1,0.3,0,0,3.9,8.9,1,6.4,Cold,1,0,0
Rat Activity,Manhattan,Nov,2021,Afternoon,1,0.3,0,0,3.9,8.9,1,6.4,Cold,1,0,0
Rat Activity,Brooklyn,Nov,2021,Afternoon,1,0.3,0,0,3.9,8.9,1,6.4,Cold,1,0,0
Passed,Manhattan,Nov,2021,Afternoon,1,0.3,0,0,3.9,8.9,0,6.4,Cold,1,0,0
Passed,Bronx,Nov,2021,Afternoon,1,0.3,0,0,3.9,8.9,0,6.4,Cold,1,0,0
Passed,Bronx,Nov,2021,Morning,1,0.3,0,0,3.9,8.9,0,6.4,Cold,1,0,0
Passed,Manhattan,Nov,2021,Morning,1,0.3,0,0,3.9,8.9,0,6.4,Cold,1,0,0
Passed,Brooklyn,Nov,2021,Afternoon,1,0.3,0,0,3.9,8.9,0,6.4,Cold,1,0,0
Rat Activity,Queens,Nov,2021,Morning,1,0.3,0,0,3.9,8.9,1,6.4,Cold,1,0,0
Passed,Queens,Nov,2021,Morning,1,0.3,0,0,3.9,8.9,0,6.4,Cold,1,0,0
Passed,Staten Island,Nov,2021,Morning,1,0.3,0,0,3.9,8.9,0,6.4,Cold,1,0,0
Passed,Queens,Nov,2021,Afternoon,1,0.3,0,0,3.9,8.9,0,6.4,Cold,1,0,0
Passed,Staten Island,Nov,2021,Afternoon,1,0.3,0,0,3.9,8.9,0,6.4,Cold,1,0,0
Passed,Queens,Nov,2021,Afternoon,1,1,0,0,1.7,12.8,0,7.25,Cold,1,0,0
Rat Activity,Manhattan,Nov,2021,Afternoon,1,1,0,0,1.7,12.8,1,7.25,Cold,1,0,0
Rat Activity,Brooklyn,Nov,2021,Afternoon,1,1,0,0,1.7,12.8,1,7.25,Cold,1,0,0
Passed,Bronx,Nov,2021,Morning,1,1,0,0,1.7,12.8,0,7.25,Cold,1,0,0
Rat Activity,Bronx,Nov,2021,Morning,1,1,0,0,1.7,12.8,1,7.25,Cold,1,0,0
Rat Activity,Brooklyn,Nov,2021,Morning,1,1,0,0,1.7,12.8,1,7.25,Cold,1,0,0
Passed,Manhattan,Nov,2021,Afternoon,1,1,0,0,1.7,12.8,0,7.25,Cold,1,0,0
Passed,Queens,Nov,2021,Morning,1,1,0,0,1.7,12.8,0,7.25,Cold,1,0,0
Passed,Manhattan,Nov,2021,Morning,1,1,0,0,1.7,12.8,0,7.25,Cold,1,0,0
Rat Activity,Manhattan,Nov,2021,Morning,1,1,0,0,1.7,12.8,1,7.25,Cold,1,0,0
Passed,Bronx,Nov,2021,Afternoon,1,1,0,0,1.7,12.8,0,7.25,Cold,1,0,0
Rat Activity,Queens,Nov,2021,Morning,1,1,0,0,1.7,12.8,1,7.25,Cold,1,0,0
Passed,Brooklyn,Nov,2021,Afternoon,1,1,0,0,1.7,12.8,0,7.25,Cold,1,0,0
Passed,Brooklyn,Nov,2021,Morning,1,1,0,0,1.7,12.8,0,7.25,Cold,1,0,0
Rat Activity,Queens,Nov,2021,Afternoon,1,1,0,0,1.7,12.8,1,7.25,Cold,1,0,0
Rat Activity,Bronx,Nov,2021,Afternoon,1,1,0,0,1.7,12.8,1,7.25,Cold,1,0,0
Passed,Staten Island,Nov,2021,Afternoon,1,1,0,0,1.7,12.8,0,7.25,Cold,1,0,0
Passed,Staten Island,Nov,2021,Morning,1,1,0,0,1.7,12.8,0,7.25,Cold,1,0,0
Rat Activity,Manhattan,Nov,2021,Afternoon,1,0,0,0,0,5.6,1,2.8,Cold,0,0,0
Passed,Queens,Nov,2021,Afternoon,1,0,0,0,0,5.6,0,2.8,Cold,0,0,0
Passed,Brooklyn,Nov,2021,Morning,1,0,0,0,0,5.6,0,2.8,Cold,0,0,0
Rat Activity,Manhattan,Nov,2021,Morning,1,0,0,0,0,5.6,1,2.8,Cold,0,0,0
Rat Activity,Queens,Nov,2021,Afternoon,1,0,0,0,0,5.6,1,2.8,Cold,0,0,0
Passed,Manhattan,Nov,2021,Morning,1,0,0,0,0,5.6,0,2.8,Cold,0,0,0
Passed,Staten Island,Nov,2021,Afternoon,1,0,0,0,0,5.6,0,2.8,Cold,0,0,0
Passed,Brooklyn,Nov,2021,Afternoon,1,0,0,0,0,5.6,0,2.8,Cold,0,0,0
Passed,Manhattan,Nov,2021,Afternoon,1,0,0,0,0,5.6,0,2.8,Cold,0,0,0
Passed,Bronx,Nov,2021,Morning,1,0,0,0,0,5.6,0,2.8,Cold,0,0,0
Rat Activity,Bronx,Nov,2021,Afternoon,1,0,0,0,0,5.6,1,2.8,Cold,0,0,0
Rat Activity,Brooklyn,Nov,2021,Afternoon,1,0,0,0,0,5.6,1,2.8,Cold,0,0,0
Rat Activity,Brooklyn,Nov,2021,Morning,1,0,0,0,0,5.6,1,2.8,Cold,0,0,0
Passed,Bronx,Nov,2021,Afternoon,1,0,0,0,0,5.6,0,2.8,Cold,0,0,0
Passed,Staten Island,Nov,2021,Morning,1,0,0,0,0,5.6,0,2.8,Cold,0,0,0
Rat Activity,Bronx,Nov,2021,Morning,1,0,0,0,0,5.6,1,2.8,Cold,0,0,0
Rat Activity,Queens,Nov,2021,Morning,1,0,0,0,0,5.6,1,2.8,Cold,0,0,0
Passed,Queens,Nov,2021,Morning,1,0,0,0,0,5.6,0,2.8,Cold,0,0,0
Rat Activity,Staten Island,Nov,2021,Morning,1,0,0,0,0,5.6,1,2.8,Cold,0,0,0
Rat Activity,Staten Island,Nov,2021,Afternoon,1,0,0,0,0,5.6,1,2.8,Cold,0,0,0
