...1,inspection_year,inspection_month1,borough,avg_prcp,avg_snow,avg_snwd,avg_tmin,avg_tmax,inspection_month,covid_yn,borough_monthly_cases
1,2012,1,Bronx,3.31894495412847,0,3.83669724770644,0.95889908256881,7.71,Jan,0,2180
2,2012,1,Brooklyn,3.51135755258127,0,1.8722753346081,0.394149139579367,7.88409177820267,Jan,0,2615
3,2012,1,Manhattan,2.87400778210116,0,4.37509727626461,-0.301245136186771,7.37463035019455,Jan,0,1285
4,2012,1,Queens,4.09318826868495,0,2.99148533585621,0.299621570482501,7.4314096499527,Jan,0,1057
5,2012,1,Staten Island,3.80254777070066,0,5.63375796178345,0.0845541401273927,7.47245222929936,Jan,0,628
6,2012,10,Bronx,2.22360764754779,0,0,12.0934330839567,18.4741687448047,Oct,0,4812
7,2012,10,Brooklyn,1.67661939440396,0,0,12.673898045228,18.8772709850518,Oct,0,2609
8,2012,10,Manhattan,1.98184829413714,0,0,12.2044385558132,18.3967538920172,Oct,0,3019
9,2012,10,Queens,2.63715083798881,0,0,12.5824953445065,18.7411545623836,Oct,0,1074
10,2012,10,Staten Island,2.79933333333333,0,0,12.8453333333333,18.5753333333333,Oct,0,150
11,2012,11,Bronx,2.77587088526673,5.9568552253118,0,2.89411952700543,8.94320869287314,Nov,0,3129
12,2012,11,Brooklyn,2.30140636565505,5.0829015544042,0,2.26994818652851,8.06328645447816,Nov,0,1351
13,2012,11,Manhattan,1.29013854930725,4.20863895680519,1.24694376528114,2.5836185819071,8.53406682966585,Nov,0,1227
14,2012,11,Queens,2.06018867924528,0,0,2.40490566037736,7.5922641509434,Nov,0,530
15,2012,11,Staten Island,2.55597014925373,0,0,2.8615671641791,9.05522388059701,Nov,0,268
16,2012,12,Bronx,2.70496057818657,0.292378449408682,0,3.22115637319317,9.49687910643888,Dec,0,3044
17,2012,12,Brooklyn,3.46107406107407,0.224640224640232,0,2.9025272025272,9.84598104598104,Dec,0,2849
18,2012,12,Manhattan,3.67396039603964,0.415841584158401,0,3.13521452145214,9.41534653465346,Dec,0,3030
19,2012,12,Queens,4.13161016949153,0.491525423728815,0,1.87737288135593,8.07957627118645,Dec,0,1180
20,2012,12,Staten Island,3.32535612535613,0.341880341880343,0,2.45783475783476,9.04957264957265,Dec,0,351
21,2012,2,Bronx,1.67244386713674,0,0,2.68910744108372,9.51352755613288,Feb,0,5389
22,2012,2,Brooklyn,1.25284426484302,0,0,2.48828100714952,9.3553621386385,Feb,0,3217
23,2012,2,Manhattan,2.11186063750927,0.00370644922164557,0,2.63587842846553,9.25737583395108,Feb,0,1349
24,2012,2,Queens,1.95459558823529,0.00306372549019612,0,3.09252450980392,9.51292892156863,Feb,0,1632
25,2012,2,Staten Island,1.46954545454546,0,0,2.19106060606061,9.13984848484848,Feb,0,660
26,2012,3,Bronx,0.843183300717539,0,0,5.10045662100457,14.6018482278757,Mar,0,4599
27,2012,3,Brooklyn,0.383686440677959,0,0,7.96935028248589,17.6806073446328,Mar,0,7080
28,2012,3,Manhattan,0.334166666666675,0,0,7.57002976190474,17.6593005952382,Mar,0,6720
29,2012,3,Queens,0.731719128329293,0,0,6.91569007263922,15.9846004842615,Mar,0,2065
30,2012,3,Staten Island,0.495371900826447,0,0,6.44595041322314,16.1838016528926,Mar,0,605
31,2012,4,Bronx,0.4976401179941,0,0,8.22666666666665,17.825191740413,Apr,0,1695
32,2012,4,Brooklyn,1.30812304016725,0,0,8.04987307749733,17.8002837091235,Apr,0,6697
33,2012,4,Manhattan,0.395883309615773,0,0,7.28796503354348,17.2518601341736,Apr,0,9838
34,2012,4,Queens,0.544780962682534,0,0,7.97122769064358,17.8200648999459,Apr,0,1849
35,2012,4,Staten Island,0.53465648854962,0,0,7.91007633587786,17.773893129771,Apr,0,655
36,2012,5,Bronx,6.03794002607562,0,0,14.2621251629726,20.9294654498044,May,0,1534
37,2012,5,Brooklyn,5.39366081229419,0,0,14.3269209659715,21.2114023051591,May,0,7288
38,2012,5,Manhattan,4.80673372154579,0,0,13.8378718898888,20.8026680783484,May,0,9445
39,2012,5,Queens,5.31927829955513,0,0,13.8029658922393,20.7760751359367,May,0,2023
40,2012,5,Staten Island,7.24485294117647,0,0,14.4371323529412,21.3191176470588,May,0,272
41,2012,6,Bronx,2.58053177106805,0,0,18.0073005858495,27.3406038756197,Jun,0,2219
42,2012,6,Brooklyn,3.12194937665265,0,0,16.7721445661755,25.5117365571087,Jun,0,7941
43,2012,6,Manhattan,3.84566420664204,0,0,16.5742773677737,25.0986008610086,Jun,0,6504
44,2012,6,Queens,3.02252985884905,0,0,16.7078175895765,25.7346362649294,Jun,0,1842
45,2012,6,Staten Island,3.208,0,0,16.092,24.2726666666667,Jun,0,300
46,2012,7,Bronx,3.20550216694928,0,0,21.3336348219333,30.3856604484643,Jul,0,5307
47,2012,7,Brooklyn,3.61323796548596,0,0,21.6779291553134,31.0675522252498,Jul,0,4404
48,2012,7,Manhattan,2.98233611966571,0,0,21.7067311922569,31.1210074791025,Jul,0,4546
49,2012,7,Queens,3.90182260024304,0,0,21.4543134872418,30.7060753341434,Jul,0,1646
50,2012,7,Staten Island,5.99771689497716,0,0,20.9237442922374,30.0041095890411,Jul,0,219
51,2012,8,Bronx,2.37653169387313,0,0,20.6667161331355,28.9279414882341,Aug,0,4717
52,2012,8,Brooklyn,2.99341846758352,0,0,20.3873035363458,28.8729371316306,Aug,0,4072
53,2012,8,Manhattan,2.86799396681748,0,0,20.4514932126697,28.6525188536953,Aug,0,3315
54,2012,8,Queens,2.70916398713827,0,0,20.525884244373,28.941077170418,Aug,0,1244
55,2012,8,Staten Island,1.72471910112359,0,0,20.6771535580524,28.8288389513109,Aug,0,267
56,2012,9,Bronx,3.41284662045061,0,0,16.0818240901213,24.3524263431543,Sep,0,4616
57,2012,9,Brooklyn,5.74470558503922,0,0,16.4100581248421,24.2464493303008,Sep,0,3957
58,2012,9,Manhattan,0.845508274231684,0,0,16.4303388494878,24.7776595744681,Sep,0,2538
59,2012,9,Queens,6.14428434197889,0,0,16.1420749279539,24.2096061479347,Sep,0,1041
60,2012,9,Staten Island,5.07116104868914,0,0,16.3913857677903,24.3179775280899,Sep,0,267
61,2013,1,Bronx,3.83568567026194,2.20154083204929,1.97996918335895,-1.24748844375961,5.28758089368259,Jan,0,3245
62,2013,1,Brooklyn,4.11073903002313,2.90484988452655,1.63972286374127,-2.99304849884527,4.28898383371822,Jan,0,4330
63,2013,1,Manhattan,2.8432619647355,1.77078085642317,0.346347607052893,-0.732871536523941,5.41964735516372,Jan,0,1588
64,2013,1,Queens,3.32525896414344,0.999203187251008,0.159362549800795,-1.7618326693227,4.11115537848606,Jan,0,1255
65,2013,1,Staten Island,3.41140350877193,2.5,1.31578947368421,-1.7640350877193,4.84824561403508,Jan,0,228
66,2013,10,Bronx,0.276491228070166,0,0,12.137149122807,20.2829166666667,Oct,0,4560
67,2013,10,Brooklyn,0.301949152542357,0,0,11.2906144067797,19.3156991525424,Oct,0,4720
68,2013,10,Manhattan,0.26940154440155,0,0,10.908462033462,18.9088803088803,Oct,0,3108
69,2013,10,Queens,0.201445086705201,0,0,10.723506743738,18.5169556840077,Oct,0,1038
70,2013,10,Staten Island,0.436962750716332,0,0,11.6037249283668,19.5209169054441,Oct,0,349
71,2013,11,Bronx,7.07462857142857,0,0,2.15674285714285,10.3854857142857,Nov,0,1750
72,2013,11,Brooklyn,2.09207459207459,0,0,5.163344988345,12.4096153846154,Nov,0,1716
73,2013,11,Manhattan,2.7860037998733,0,0,4.58955034832175,11.8738230947858,Nov,0,4737
74,2013,11,Queens,3.66674018526686,0,0,3.79929422143801,11.1,Nov,0,2267
75,2013,11,Staten Island,3.64353876739562,0,0,2.95109343936382,10.2948310139165,Nov,0,503
76,2013,12,Bronx,1.99102914389788,0,18.4836065573775,-0.233242258652074,6.43875227686701,Dec,0,4392
77,2013,12,Brooklyn,1.90351437699681,0.83386581469649,13.8338658146965,0.877955271565501,7.52252396166135,Dec,0,626
78,2013,12,Manhattan,1.4581589958159,0.594142259414225,11.6652719665272,1.59422594142261,7.77673640167366,Dec,0,1195
79,2013,12,Queens,2.63985932004691,2.01875732708085,14.4665885111372,0.639155920281352,7.52485345838219,Dec,0,853
80,2013,12,Staten Island,3.3,0,0.699300699300701,1.1027972027972,7.81678321678322,Dec,0,143
81,2013,2,Bronx,3.32662320021735,9.22847052431366,10.5555555555561,-1.38538440641128,4.08168975821786,Feb,0,3681
82,2013,2,Brooklyn,2.6426159334126,3.09631391200929,0,-1.65529131985731,3.91051129607612,Feb,0,4205
83,2013,2,Manhattan,3.12903819604235,2.95904279797503,9.03773584905659,-1.20133456051541,4.50450989415556,Feb,0,2173
84,2013,2,Queens,4.38946731234867,6.93704600484233,9.56658595641677,-0.745217917675541,4.97167070217918,Feb,0,1652
85,2013,2,Staten Island,3.41582278481013,0.696202531645571,0,-1.78987341772152,4.13354430379747,Feb,0,158
